age,education,default,balance,housing,loan,contact,campaign,pdays,previous,marital_type,job_type,poutcome_type,y
33,1,0,0.007059246713928148,1,0,0,2,999,0,1,0,3,0
29,2,0,0.04493337929587386,0,0,0,3,999,0,2,9,3,0
42,1,0,0.00512582245469942,1,0,0,5,999,0,1,4,3,0
45,0,0,0.012230032523493353,1,0,0,3,999,0,1,1,3,0
28,2,0,0.0947377887022077,1,0,0,5,999,0,2,4,3,0
54,0,0,0.004151616432607425,1,0,0,3,999,0,1,6,3,0
46,1,0,-0.0030724959158285998,1,0,0,1,999,0,0,9,3,0
29,1,0,0.0223617751532501,1,0,0,10,999,0,1,1,3,0
59,1,0,0.0071191978537491945,1,1,0,1,999,0,1,1,3,0
34,1,0,0.016561502375563916,1,1,0,4,999,0,1,4,3,0
36,1,0,0.0009442304521814721,1,0,0,8,999,0,1,1,3,0
33,1,0,0.0,1,0,0,2,999,0,2,0,3,0
32,0,0,0.006219930756433506,1,0,0,4,999,0,1,1,3,1
35,1,0,0.0007943526026288575,1,0,0,4,999,0,1,1,3,0
45,1,0,-0.002368070022931311,1,0,0,1,999,0,1,7,3,0
53,1,0,-0.0106563151031909,1,0,0,1,999,0,1,1,3,0
39,2,0,0.03922303322791924,1,0,0,2,999,0,2,9,3,0
38,1,0,0.0016936196999445452,1,0,0,4,999,0,2,3,3,0
32,1,0,-0.01035655940408567,1,1,0,1,999,0,2,1,3,0
42,1,0,-0.013294165255316917,0,0,0,4,999,0,1,9,3,0
30,1,0,0.0029076302813207237,1,0,0,1,999,0,1,1,3,0
31,0,0,0.03294315133166469,0,0,0,2,999,0,1,1,3,0
31,1,0,0.01753570839765591,1,0,0,2,999,0,2,9,3,0
41,0,0,0.028551730339773086,1,0,0,4,999,0,1,1,3,0
35,1,0,0.007973501596199098,1,0,0,1,999,0,0,7,3,0
40,0,0,0.03949281335711395,1,0,0,21,999,0,1,1,3,0
49,1,0,0.002697801291947063,1,1,0,3,999,0,1,7,3,0
31,1,0,0.060550651219256305,1,0,0,2,999,0,2,9,3,0
32,0,0,2.9975569910522925e-05,1,0,0,1,999,0,1,1,3,0
58,1,0,0.03106967821225701,0,0,0,3,999,0,1,9,3,0
32,1,0,0.0,1,0,0,2,999,0,0,1,3,0
42,1,0,-0.007194136778525501,1,1,0,6,999,0,1,2,3,0
39,1,0,0.061989478574961406,1,0,0,3,999,0,1,3,3,0
36,1,1,-2.9975569910522925e-05,0,0,0,1,999,0,1,1,3,0
42,1,0,5.995113982104585e-05,1,1,0,8,999,0,1,1,3,0
27,1,0,1.4987784955261463e-05,1,0,0,8,999,0,2,9,3,0
35,2,0,0.03577584268820911,1,1,0,2,999,0,1,4,3,0
38,0,0,0.022406738508115885,1,0,0,3,999,0,1,1,3,0
31,2,0,-0.0032673371202469985,1,0,0,15,999,0,2,0,3,0
31,1,0,-0.009247463317396322,1,0,0,2,999,0,1,1,3,0
30,1,0,0.007493892477630731,1,0,0,2,999,0,2,10,3,0
33,2,0,0.035431123634238094,1,0,0,2,999,0,1,9,3,0
35,1,0,0.006834429939599227,1,1,0,4,999,0,1,7,3,0
51,1,0,0.0,0,0,0,7,999,0,1,1,3,0
47,0,0,0.0010191693769577793,1,0,0,2,999,0,1,0,3,0
36,2,0,0.0778615428425833,1,0,0,25,999,0,0,4,3,0
34,0,0,0.016336685601234992,1,0,0,2,999,0,1,1,3,0
37,1,0,0.010086779274890963,1,0,0,2,999,0,0,0,3,0
40,2,0,0.03624046402182222,1,1,0,16,999,0,0,2,3,0
33,0,0,0.02122270349665023,1,0,0,4,999,0,0,0,3,0
35,0,0,0.01240988594295649,0,0,0,8,999,0,1,1,3,0
58,1,0,0.024040407068239386,1,0,0,3,999,0,1,5,3,0
28,2,0,0.02308118883110265,1,0,0,11,999,0,2,0,3,0
36,2,0,0.0,1,0,0,3,999,0,1,4,3,0
41,1,0,-0.0002697801291947063,1,1,0,6,999,0,1,0,3,0
41,1,0,-0.001588705205257715,1,0,0,3,999,0,0,0,3,0
43,2,0,1.4987784955261463e-05,1,1,0,8,999,0,0,4,3,0
59,1,0,0.001558729635347192,1,0,0,5,999,0,1,1,3,0
43,1,0,0.007463916907720208,1,0,0,5,999,0,1,4,3,0
43,0,0,0.11005530492648491,1,0,0,4,999,0,1,1,3,0
50,0,0,0.0004945969035236282,1,0,0,8,999,0,1,1,3,0
58,1,0,0.05239729620359407,1,0,0,4,999,0,1,0,3,0
39,0,0,0.008872768693514785,1,0,0,2,999,0,1,1,3,0
55,1,1,0.0166064657304297,1,1,0,4,999,0,1,10,3,0
44,1,0,-0.004376433206936347,1,0,0,7,999,0,2,1,3,0
35,1,0,0.025599136703586576,1,0,0,3,999,0,2,9,3,0
48,0,0,0.0035221294644864434,1,0,0,4,999,0,1,1,3,0
37,1,0,-0.015737174203024534,1,0,0,2,999,0,1,1,3,0
31,1,0,0.03594070832271699,1,0,0,13,999,0,2,0,3,0
33,2,0,0.07844606645583849,0,0,0,3,999,0,2,9,3,0
37,1,0,0.014298346847319435,1,0,0,9,999,0,1,1,3,0
33,2,0,0.05101841998771001,1,0,0,3,999,0,2,8,3,0
23,1,0,0.0004046701937920595,1,0,0,2,999,0,2,1,3,0
33,1,0,0.09419822844381828,1,0,0,3,999,0,2,1,3,0
49,0,0,0.005320663659117819,1,0,0,7,999,0,1,1,3,0
51,1,0,0.0,1,1,0,5,999,0,1,2,3,0
43,1,0,0.06458236537222165,1,0,0,15,999,0,1,1,3,0
49,2,0,0.010431498328861977,1,0,0,3,999,0,0,4,3,0
39,1,0,-0.010761229597877729,1,0,0,4,999,0,0,7,3,0
38,0,0,-0.012799568351793288,1,0,0,4,999,0,1,1,3,0
42,1,0,0.18407997482052127,1,0,0,4,999,0,1,4,3,0
29,1,0,0.0,1,0,0,4,999,0,1,4,3,0
31,1,1,-0.00861797634927534,1,0,0,9,999,0,2,1,3,0
39,0,0,0.000194841204418399,0,0,0,4,999,0,1,4,3,0
42,1,0,0.09659627403666012,1,0,0,8,999,0,1,0,3,0
40,1,0,0.029376058512312467,1,0,0,6,999,0,1,10,3,1
42,1,0,0.00194841204418399,0,0,0,3,999,0,1,1,3,0
52,1,0,0.01393864000839316,1,0,0,16,999,0,1,9,3,0
28,1,0,0.07717210473464127,1,0,0,3,999,0,2,1,3,0
29,1,0,0.00389682408836798,1,0,0,14,999,0,2,1,3,1
44,2,1,-0.006159979616612461,1,0,0,4,999,0,0,4,3,1
23,1,0,0.00512582245469942,1,0,0,6,999,0,2,7,3,0
35,2,0,0.037904108151856235,1,0,0,7,999,0,1,4,3,0
41,2,0,0.006174967401567723,1,0,0,5,999,0,1,7,3,0
60,1,0,0.17408312225536188,1,0,0,10,999,0,0,9,3,0
37,1,0,-0.002472984517618141,1,0,0,2,999,0,0,0,3,0
36,2,0,0.047046656974565726,0,0,0,5,999,0,2,4,3,0
31,1,0,0.010101767059846225,1,1,0,3,999,0,2,9,3,0
39,0,0,-0.005395602583894126,1,0,0,2,999,0,2,1,3,0
46,0,0,0.0006444747530762429,1,0,0,5,999,0,1,7,3,0
30,1,0,0.003971763013144287,1,1,0,10,999,0,2,2,3,0
45,1,0,-0.0018135219795866369,1,0,0,5,999,0,0,0,3,0
47,1,0,0.005155798024609943,1,0,0,1,999,0,1,7,3,0
54,1,0,0.036315402946598525,0,0,0,4,999,0,2,0,3,0
51,1,0,0.017775512956940093,1,0,0,3,999,0,1,9,3,0
31,1,0,0.114416750348466,1,1,0,1,999,0,1,0,3,0
36,2,0,0.0,1,0,0,1,999,0,2,4,3,0
31,1,0,-0.006684552090046612,0,0,0,1,999,0,1,1,3,0
39,1,0,0.004151616432607425,1,0,0,8,999,0,2,1,3,0
38,1,0,0.009712084651009428,1,0,0,1,999,0,1,1,3,0
49,1,0,-0.017880427451626924,1,1,0,1,999,0,2,0,3,0
58,2,0,0.0016036929902129764,1,0,0,1,999,0,1,4,3,0
28,1,0,0.0070142833590623645,1,1,0,1,999,0,1,7,3,0
43,0,0,-0.013069348480987994,1,1,0,1,999,0,1,1,3,0
55,1,0,0.02540429549916818,1,0,0,2,999,0,1,7,3,0
31,1,0,-0.004376433206936347,1,1,0,1,999,0,1,9,3,0
52,0,0,0.0029376058512312463,1,1,0,1,999,0,0,1,3,0
35,2,0,0.013698835449108977,0,0,0,1,999,0,2,9,3,0
41,1,0,0.011001034157161914,1,0,0,3,999,0,2,0,3,0
25,1,0,0.0017985341946313753,1,0,0,1,999,0,2,0,3,0
37,2,0,0.016861258074669146,1,0,0,1,999,0,1,4,3,0
31,2,0,0.017475757257834866,1,0,0,1,999,0,2,9,3,0
34,1,0,0.20507786154284258,1,0,0,3,999,0,2,1,3,0
32,1,1,-0.011840350114656555,1,0,0,1,999,0,1,7,3,0
46,1,0,0.0034621783246653976,1,0,0,1,999,0,1,9,3,0
30,1,0,0.05708847289459091,1,0,0,4,999,0,2,0,3,0
42,2,0,0.003821885163591673,1,1,0,2,999,0,1,4,3,0
33,1,0,0.0005095846884788897,1,1,0,1,999,0,1,7,3,0
32,1,0,0.01916937695777941,1,0,0,3,999,0,2,9,3,1
38,2,1,-0.008423135144856942,1,0,0,1,999,0,1,4,3,0
30,1,1,-0.01405854228803525,1,0,0,1,999,0,1,0,3,0
29,2,0,0.04335966187557141,1,0,0,1,999,0,2,9,3,0
43,0,0,-0.0017985341946313753,1,0,0,1,999,0,1,1,3,0
41,1,0,-0.0038368729485469344,1,0,0,2,999,0,1,1,3,0
30,1,0,-0.004586262196310007,1,0,0,1,999,0,2,10,3,0
42,1,0,0.005155798024609943,1,0,0,7,999,0,2,9,3,0
37,1,0,0.02655835494072331,0,0,0,1,999,0,0,9,3,0
31,1,0,0.0012889495061524858,1,1,0,2,999,0,1,10,3,1
26,1,0,0.0013788762158840546,1,0,0,4,999,0,2,7,3,0
25,1,0,0.03141439726622802,1,0,0,2,999,0,2,1,3,0
51,2,0,0.02030844861437928,1,0,0,1,999,0,1,4,3,0
30,1,0,0.006264894111299291,1,0,0,1,999,0,1,9,3,0
30,1,0,0.0068494177245544885,1,0,0,5,999,0,1,0,3,0
28,1,0,0.019828839495810914,1,0,0,1,999,0,2,0,3,0
27,2,0,0.006744503229867658,1,0,0,1,999,0,2,4,3,0
26,1,0,0.004751127830817883,1,0,0,1,999,0,2,0,3,0
54,1,0,0.02315612775587896,1,0,0,2,999,0,0,1,3,0
25,0,1,-0.008827805338649,1,0,0,1,999,0,1,1,3,0
26,1,0,0.04601249981265269,1,0,0,1,999,0,2,9,3,0
27,1,0,0.006684552090046612,1,0,0,1,999,0,2,1,3,0
29,1,0,-0.0071191978537491945,1,0,0,2,999,0,1,1,3,0
21,1,0,0.030904812577749134,1,0,0,1,999,0,1,10,3,0
25,2,0,0.006100028476791415,1,0,0,1,999,0,2,0,3,0
44,1,0,0.009682109081098905,1,0,0,4,999,0,1,7,3,0
35,1,0,0.002727776861857586,1,0,0,1,999,0,2,0,3,0
28,1,0,0.0,1,1,0,1,999,0,1,1,3,0
42,1,0,-0.0019334242592287285,1,0,0,1,999,0,1,9,3,0
29,0,0,0.026393489306215434,1,0,0,1,999,0,1,9,3,0
30,1,0,0.003402227184844352,0,1,0,1,999,0,1,7,3,0
43,1,0,0.006939344434286057,0,0,0,1,999,0,1,9,3,0
54,2,0,0.0,1,0,0,1,999,0,2,4,3,0
41,1,0,0.014208420137587866,1,0,0,1,999,0,2,1,3,0
36,0,0,0.002862666926454939,1,0,0,1,999,0,1,3,3,0
42,0,0,0.0028027157866338933,1,0,0,1,999,0,1,1,3,0
42,1,0,0.05528993869995953,1,0,0,1,999,0,1,7,3,0
36,2,0,0.011135924221759266,1,0,0,1,999,0,2,9,3,0
52,2,0,0.00861797634927534,0,0,0,1,999,0,1,4,3,0
40,1,0,-0.009067609897933185,1,1,0,1,999,0,1,1,3,0
39,1,0,0.0,1,0,0,1,999,0,1,10,3,0
49,0,0,0.030994739287480703,1,0,0,1,999,0,1,1,3,0
41,1,0,0.04214565129419523,1,0,0,1,999,0,1,6,3,0
48,1,0,-0.002308118883110265,0,0,0,3,999,0,0,9,3,0
50,2,0,0.02778735330705475,1,1,0,2,999,0,1,4,3,0
44,1,0,0.011630521125282895,1,0,0,1,999,0,0,0,3,0
45,1,0,0.0669354476101977,1,0,0,1,999,0,1,9,3,0
49,2,0,0.1397760824927684,1,0,0,1,999,0,0,4,3,0
34,1,0,0.0032973126901575216,1,0,0,13,999,0,1,0,3,0
46,0,0,0.008932719833335831,1,0,0,13,999,0,1,1,3,0
38,1,0,0.19373210833170965,1,0,0,1,999,0,2,9,3,0
48,1,0,0.04311985731628722,1,0,0,1,999,0,1,7,3,0
47,0,0,-0.0019034486893182057,1,0,0,3,999,0,1,1,3,0
58,1,0,0.05858725139011706,1,0,0,1,999,0,1,5,3,0
45,1,0,0.011750423404924985,1,1,0,1,999,0,1,1,3,0
38,2,0,0.018300085430374244,1,0,0,1,999,0,1,4,3,0
37,2,0,0.021717300400173858,0,0,0,1,999,0,2,4,3,0
37,0,0,0.022991262121371082,1,0,0,4,999,0,1,1,3,0
37,2,0,0.022631555282444808,1,0,0,2,999,0,1,6,3,0
40,1,1,-0.011300789856267143,1,1,0,3,999,0,1,6,3,1
23,1,0,0.019619010506437252,1,0,0,2,999,0,1,7,3,0
38,1,0,0.0030724959158285998,1,0,0,1,999,0,1,1,3,0
43,1,0,0.057882825497219764,1,0,0,1,999,0,1,2,3,0
55,1,0,0.013084336265943255,1,1,0,1,999,0,0,0,3,0
53,0,0,0.005365627013983604,1,0,0,1,999,0,1,1,3,0
42,1,0,0.04299995503664513,1,0,0,1,999,0,1,2,3,0
48,2,0,0.02501461309033138,1,0,0,1,999,0,0,4,3,0
36,1,0,0.000194841204418399,0,0,0,1,999,0,1,1,3,0
45,0,0,0.0,0,0,0,1,999,0,1,5,3,0
28,1,0,0.025988819112423376,1,0,0,3,999,0,2,2,3,0
37,2,0,0.0,1,0,0,13,999,0,1,4,3,0
40,1,0,0.025988819112423376,1,0,0,4,999,0,2,5,3,0
44,1,0,0.057148424034411956,1,0,0,1,999,0,1,1,3,0
44,1,0,0.007448929122764947,1,0,0,2,999,0,1,9,3,0
38,1,0,0.012334947018180184,1,0,0,5,999,0,1,7,3,0
38,1,0,0.011525606630596064,1,0,0,1,999,0,1,1,3,0
43,1,0,0.0,0,0,0,7,999,0,1,2,3,1
37,1,0,0.001004181592002518,0,0,0,2,999,0,1,1,3,0
37,1,1,-0.0059801261971493234,1,1,0,3,999,0,1,1,3,0
58,0,0,0.014133481212811558,1,0,0,3,999,0,1,7,3,0
40,0,0,0.006519686455538736,1,1,0,5,999,0,1,6,3,0
35,1,0,0.006174967401567723,1,0,0,1,999,0,1,1,3,0
26,2,0,-0.00944230452181472,1,1,0,2,999,0,2,4,3,0
34,1,0,0.09203998741026063,1,0,0,1,999,0,2,1,3,0
46,1,0,0.008573012994409556,1,0,0,2,999,0,1,1,3,0
37,0,0,0.013593920954422146,1,0,0,1,999,0,1,1,3,0
24,1,0,0.01608189325699555,1,0,0,2,999,0,1,1,3,0
33,1,0,0.0050059201750573285,1,0,0,1,999,0,1,7,3,0
32,1,0,0.007059246713928148,1,0,0,2,999,0,2,9,3,0
36,1,0,0.2458296488361985,1,0,0,3,999,0,1,1,3,0
48,1,0,0.06606615608279252,1,0,0,6,999,0,0,7,3,0
57,1,0,0.007778660391780699,1,0,0,3,999,0,1,5,3,0
39,1,0,0.004046701937920595,1,0,0,1,999,0,1,10,3,0
31,0,0,0.01118088757662505,1,1,0,1,999,0,1,1,3,0
35,1,0,-0.004031714152965334,1,0,0,2,999,0,0,7,3,0
30,2,0,0.0032673371202469985,0,0,0,1,999,0,2,4,3,0
32,2,0,0.1901350399424469,1,0,0,1,999,0,2,4,3,0
39,0,0,0.008573012994409556,1,1,0,1,999,0,1,1,3,0
38,1,0,0.0004046701937920595,1,0,0,4,999,0,1,9,3,0
37,1,0,0.0,1,0,0,1,999,0,1,7,3,0
30,1,0,-0.005485529293625695,1,1,0,1,999,0,1,0,3,0
35,2,0,0.07176151436579188,1,0,0,1,999,0,2,4,3,0
49,1,0,-0.00870790305900691,1,0,0,5,999,0,1,1,3,0
30,0,0,0.005185773594520466,1,0,0,1,999,0,1,1,3,0
23,1,0,0.019648986076347776,1,0,0,3,999,0,2,1,3,0
32,1,0,0.01086614409256456,1,0,0,1,999,0,2,0,3,0
27,1,0,0.0026678257220365403,1,0,0,2,999,0,2,4,3,1
30,2,0,0.032763297912201554,1,0,0,1,999,0,2,4,3,0
32,2,0,0.014598102546424664,1,0,0,1,999,0,2,4,3,0
31,1,0,0.0238006025089552,1,0,0,1,999,0,2,0,3,0
32,1,0,0.02194211717450278,1,0,0,1,999,0,1,7,3,0
32,1,0,0.013953627793348421,1,0,0,1,999,0,1,1,3,0
30,2,0,0.002233179958333958,1,0,0,2,999,0,2,4,3,0
35,1,0,0.00016486563450787608,0,0,0,3,999,0,1,1,3,0
37,1,0,0.0069843077891518415,1,0,0,2,999,0,2,9,3,0
30,2,0,0.0035071416795311823,1,0,0,2,999,0,2,4,3,0
46,1,0,0.0036420317441285353,1,0,0,4,999,0,1,1,3,0
32,1,0,-0.0016036929902129764,1,0,0,2,999,0,0,4,3,0
34,2,0,0.009262451102351583,1,0,0,4,999,0,2,4,3,0
33,1,0,0.09788522354281261,1,0,0,3,999,0,2,7,3,0
59,2,0,0.003027532560962815,1,0,0,6,999,0,1,4,3,0
30,1,0,0.0,1,1,0,1,999,0,1,7,3,0
31,1,0,0.00789856267142279,1,0,0,2,999,0,2,0,3,0
40,0,0,0.025449258854033964,1,1,0,5,999,0,1,1,3,0
31,1,0,0.031534299545870115,1,0,0,1,999,0,2,0,3,0
31,2,1,0.012874507276569596,1,0,0,2,999,0,1,9,3,0
33,1,0,0.015302528439321953,1,0,0,3,999,0,1,9,3,0
27,1,0,0.01035655940408567,1,0,0,2,999,0,2,0,3,0
31,0,0,-0.003941787443233764,1,0,0,1,999,0,2,0,3,0
29,1,0,0.007463916907720208,1,0,0,26,999,0,2,7,3,0
44,2,0,0.0238006025089552,1,0,0,15,999,0,1,0,3,0
36,1,0,0.0005245724734341512,1,0,0,3,999,0,2,1,3,0
37,1,0,0.005110834669744158,0,0,0,2,999,0,1,4,3,0
24,1,0,0.0009891938070472565,1,0,0,1,999,0,2,0,3,0
51,1,0,0.019349230377242548,1,0,0,2,999,0,0,6,3,0
32,1,0,0.026678257220365403,1,1,0,6,999,0,1,1,3,0
36,2,0,0.026408477091170696,1,0,0,1,999,0,0,9,3,0
30,1,0,0.0025029600875286643,1,0,0,2,999,0,0,7,3,0
47,1,0,0.0,0,0,0,2,999,0,1,0,3,0
37,1,0,0.004166604217562687,1,0,0,3,999,0,2,7,3,1
27,1,0,0.012260008093403876,1,0,0,5,999,0,1,1,3,0
32,1,0,0.004151616432607425,1,0,0,12,999,0,1,0,3,0
47,2,0,-0.007164161208614979,1,0,0,6,999,0,0,4,3,0
45,1,0,-0.003312300475112783,1,1,0,1,999,0,1,1,3,0
28,1,0,0.004031714152965334,1,0,0,1,999,0,1,1,3,0
53,2,0,0.07098214954811828,1,0,0,5,999,0,0,2,3,0
45,2,0,0.020578228743573988,1,0,0,4,999,0,1,4,3,0
33,2,0,0.05179778480538361,1,0,0,2,999,0,1,4,3,0
41,1,0,0.0007044258928972887,1,0,0,1,999,0,0,1,3,0
28,1,0,0.0032523493352917374,1,0,0,1,999,0,1,1,3,0
35,2,0,0.03279327348211208,1,0,0,2,999,0,1,9,3,0
47,2,0,0.2692405689363169,1,0,0,2,999,0,0,4,3,0
27,1,0,0.04661201121086315,1,0,0,2,999,0,2,7,3,0
30,1,0,0.01281455613674855,1,0,0,2,999,0,2,1,3,0
40,2,0,0.02727776861857586,1,1,0,3,999,0,2,4,3,0
34,1,0,-0.0006294869681209814,1,1,0,2,999,0,2,1,3,0
39,2,0,0.016966172569355974,1,0,0,1,999,0,2,6,3,0
26,1,0,0.001139071656599871,1,0,0,1,999,0,2,7,3,0
27,2,0,0.007673745897093869,1,1,0,1,999,0,2,2,3,0
45,1,0,0.11777401417844456,1,0,0,2,999,0,1,1,3,0
43,2,0,0.03880337524917193,0,0,0,3,999,0,1,2,3,0
34,2,0,0.005095846884788897,1,0,0,28,999,0,2,4,3,0
30,2,0,-0.0009442304521814721,1,0,0,1,999,0,2,2,3,0
45,0,0,0.0022032043884234347,1,0,0,2,999,0,1,1,3,0
43,1,0,0.006429759745807167,1,1,0,32,999,0,1,0,3,0
48,1,0,0.0566238515609778,1,0,0,6,999,0,2,7,3,0
25,1,0,-0.001199022796420917,1,1,0,1,999,0,2,9,3,0
35,1,0,0.0008393159574946418,1,0,0,1,999,0,1,1,3,0
29,1,0,0.0036420317441285353,1,0,0,1,999,0,1,3,3,0
38,0,0,-0.001393864000839316,1,0,0,1,999,0,1,7,3,0
39,1,0,0.0030425203459180767,1,0,0,1,999,0,1,1,3,0
24,1,0,0.00645973531571769,1,0,0,12,999,0,2,1,3,0
43,2,0,0.4156562401642661,1,0,0,7,999,0,2,9,3,0
28,1,0,0.05358133121505972,1,0,0,1,999,0,2,7,3,0
35,1,0,-0.0065496620254492585,1,0,0,5,999,0,2,7,3,0
31,1,0,0.0018584853344524213,1,0,0,4,999,0,2,7,3,0
23,1,0,0.006369808605986121,1,0,0,1,999,0,2,7,3,1
40,0,0,0.013773774373885283,1,0,0,2,999,0,1,1,3,0
38,2,0,0.024010431498328863,1,0,0,3,999,0,2,4,3,0
32,1,0,0.007164161208614979,1,0,0,1,999,0,1,1,3,0
26,2,0,-0.007314039058167594,1,0,0,1,999,0,1,9,3,0
25,0,0,0.002517947872483926,1,0,0,1,999,0,1,4,3,1
31,2,0,0.0,0,0,0,5,999,0,2,2,3,0
32,1,0,0.003866848518457457,0,0,0,3,999,0,2,9,3,0
43,0,0,0.00037469462388153656,1,0,0,7,999,0,0,1,3,0
39,2,0,0.003117459270694384,1,0,0,2,999,0,0,2,3,0
36,1,0,-0.0014987784955261462,1,0,0,2,999,0,1,1,3,0
26,1,1,-0.0005395602583894126,1,0,0,2,999,0,2,1,3,1
44,1,0,-0.02429519941247883,1,1,0,5,999,0,1,7,3,0
47,0,0,0.0018884609043629441,1,0,0,2,999,0,0,1,3,1
40,0,0,0.0,1,0,0,3,999,0,1,1,3,0
44,1,0,0.13396082193012696,1,0,0,18,999,0,1,9,3,0
30,2,0,0.11757917297402617,1,0,0,1,999,0,2,4,3,0
34,0,0,0.011465655490775018,1,0,0,7,999,0,1,1,3,0
37,1,0,0.019858815065721437,0,0,0,3,999,0,1,7,3,0
30,2,0,0.02212197059396592,1,1,0,4,999,0,1,4,3,0
44,1,0,0.0059801261971493234,1,1,0,2,999,0,1,0,3,0
31,2,0,-0.0003597068389262751,1,1,0,6,999,0,2,4,3,0
41,1,0,0.0021882166034681736,1,1,0,1,999,0,1,7,3,0
35,1,0,0.0,1,0,0,3,999,0,2,1,3,0
38,0,0,0.0,1,0,0,2,999,0,1,1,3,0
31,1,0,0.0008992670973156877,1,0,0,10,999,0,1,1,3,0
54,1,0,0.008378171789991158,1,1,0,6,999,0,2,7,3,0
35,2,0,0.010371547189040932,1,0,0,1,999,0,0,9,3,0
49,1,0,0.0,1,1,0,3,999,0,1,0,3,0
26,1,0,0.2681464606345828,1,0,0,1,999,0,2,1,3,0
28,0,0,0.006879393294465011,1,1,0,1,999,0,1,1,3,0
32,2,0,0.002338094453020788,1,0,0,6,999,0,2,4,3,0
33,1,0,0.0025479234423944484,1,0,0,1,999,0,2,10,3,0
27,1,0,0.09007658758112139,1,0,0,1,999,0,2,1,3,0
31,1,0,-0.004586262196310007,0,0,0,2,999,0,0,1,3,0
42,2,0,0.006909368864375534,1,0,0,1,999,0,0,4,3,0
39,1,0,0.016156832181771857,0,0,0,3,999,0,2,0,3,0
34,2,0,0.013668859879198454,1,0,0,1,999,0,1,4,3,0
25,1,0,0.013414067534959008,1,0,0,1,999,0,2,7,3,0
45,1,0,0.0003147434840604907,1,0,0,2,999,0,1,4,3,0
28,2,0,0.057613045368025056,1,0,0,2,999,0,1,4,3,0
49,1,0,0.0,1,0,0,9,999,0,1,6,3,0
48,1,0,-8.992670973156877e-05,1,0,0,1,999,0,1,1,3,0
44,0,0,0.01597697876230872,1,0,0,1,999,0,1,1,3,0
51,1,0,0.011810374544746031,1,0,0,6,999,0,1,0,3,0
33,2,0,0.0,0,0,0,1,999,0,2,4,3,0
26,1,0,-0.0033572638299785673,1,1,0,1,999,0,2,7,3,0
23,1,1,-0.0031024714857391224,1,0,0,1,999,0,2,1,3,0
43,0,0,0.0,1,0,0,3,999,0,1,1,3,0
38,1,0,0.06939344434286057,1,0,0,3,999,0,0,0,3,0
57,1,0,0.01363888430928793,1,0,0,2,999,0,0,9,3,0
40,2,0,0.027652463242457397,1,0,0,3,999,0,2,4,3,0
41,0,0,0.03289818797679891,1,0,0,5,999,0,0,1,3,0
43,1,0,0.01056638839345933,1,0,0,4,999,0,1,1,3,0
39,2,0,0.009906925855427826,1,0,0,3,999,0,1,4,3,0
37,1,0,0.03351268715996463,1,0,0,2,999,0,1,0,3,0
27,1,0,0.004421396561802131,1,0,0,13,999,0,2,0,3,0
30,1,1,-0.0002697801291947063,0,0,0,2,999,0,1,1,3,0
39,1,0,0.024325174982389352,1,0,0,2,999,0,2,4,3,0
34,0,0,0.0036869950989943195,0,0,0,5,999,0,2,1,3,0
28,1,1,-0.004466359916667916,1,0,0,7,999,0,2,9,3,0
43,0,0,0.04692675469492364,1,0,0,3,999,0,1,1,3,0
41,2,0,0.0065496620254492585,1,0,0,21,999,0,1,4,3,0
38,2,0,0.014688029256156233,0,0,0,5,999,0,1,4,3,0
31,0,0,0.008632964134230602,1,1,0,3,999,0,1,1,3,0
34,1,0,0.018794682333897875,0,0,0,3,999,0,2,0,3,0
61,0,0,0.004436384346757393,1,1,0,2,999,0,1,5,3,0
38,0,0,0.037049804409406334,1,0,0,2,999,0,1,1,3,0
31,1,0,0.01016171819966727,1,0,0,4,999,0,2,0,3,0
45,0,0,0.028371876920309947,1,0,0,6,999,0,2,7,3,1
28,0,0,0.0,1,1,0,4,999,0,2,1,3,0
45,1,0,-0.00819831837052802,1,0,0,2,999,0,1,0,3,0
39,0,0,0.01148064327573028,1,0,0,3,999,0,1,1,3,0
29,0,0,0.0106563151031909,1,0,0,4,999,0,1,7,3,0
26,1,0,0.008153355015662235,1,1,0,5,999,0,2,9,3,0
36,2,0,0.41005080859099835,1,0,0,2,999,0,1,4,3,0
54,0,0,0.014628078116335187,1,0,0,3,999,0,1,0,3,0
58,1,0,-0.0030724959158285998,1,0,0,2,999,0,1,9,3,0
45,0,0,0.0029076302813207237,1,1,0,2,999,0,1,1,3,0
30,2,0,0.0038368729485469344,1,0,0,2,999,0,2,9,3,0
52,1,0,0.0010491449468683024,1,0,0,2,999,0,1,0,3,0
28,0,0,0.004526311056488962,0,0,0,9,999,0,2,7,3,0
42,0,0,0.015242577299500907,1,0,0,18,999,0,1,1,3,0
45,1,0,0.0545255616672412,1,1,0,7,999,0,1,7,3,0
57,0,0,-0.00256291122734971,1,0,0,2,999,0,1,5,3,0
52,1,0,0.03373750393429355,1,0,0,9,999,0,1,10,3,0
39,2,0,0.0,1,0,0,2,999,0,1,4,3,0
35,1,0,-0.001303937291107747,1,0,0,7,999,0,1,0,3,1
39,1,0,0.00821330615548328,1,0,0,2,999,0,2,0,3,0
28,1,0,0.023710675799223632,1,0,0,2,999,0,1,0,3,0
38,1,0,0.004256530927294255,1,1,0,6,999,0,1,1,3,0
38,1,0,0.00014987784955261462,1,0,0,10,999,0,2,1,3,0
30,2,0,0.006474723100672952,1,1,0,3,999,0,2,9,3,0
